datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2,DEL_SODD_CVP,DEL_SODD_SWP,Total_DEL_SODD,Total_SODD_from_RES,Total_RES_Outflow,Total_pumped_from_DEL,Total_Shortage,Reliability,Cumulative_Reliability,Rolling_Reliability_10yr,Rolling_Reliability_20yr,Rolling_Reliability_30yr,Rolling_Reliability_40yr,Rolling_Reliability_50yr
1951-10-01,3655.1320129864807,8469.630773972167,9575.96176059918,6771.820773972166,3996.0772374646326,898.622851569815,466.99918183676255,714.4190956423176,780.7757847008722,4920.090648022905,4389.407510480107,4546.7906480228985,760.6263120854417,195.32902256399504,530.6831375427955,452.1967936593637,3036.9211790402446,6723.333908950611,5990.490785132258,6723.333908950611,3225.114283143415,1592.0137770672243,732.8431238183548,580.1103714238482,38551.296924540526,33403.82582871972,2362.6088305461644,2784.8622652746635,68.59179493811934,1457.4310916469558,1813.4319618660527,3270.8630535130087,2685.9656512010342,20113.055330945685,5147.471095820828,0.0,1.0,1.0,,,,,
1952-10-01,3722.734345705004,5870.411504232468,5214.3124954556815,4176.648601006657,4124.361588504552,832.2921641911703,656.0990087767859,846.9647527178986,771.8733224873753,3090.3896476894447,2792.9367285295884,2717.9780347862134,777.9116227656721,130.01721111695804,297.4529191598548,474.7436965913869,2999.712486654566,4369.792391824341,3320.4541903518157,4369.792391824341,3271.4214021681732,1428.1105614707803,1049.3382014725207,492.38355054312825,23820.113179884607,18688.782811991245,2469.4818725566697,2661.8484953366833,72.33875716653024,1395.737047271247,1649.1069777017556,3044.844024973003,2390.419936778909,13330.593543746254,5131.3303678933535,0.0,1.0,1.0,,,,,
1953-10-01,2923.248709780208,3605.347281100423,3605.347281100423,2022.1457195020841,4189.260273972603,784.5422945392759,0.0,596.6587863754323,561.0504104567267,1314.6218541390492,1314.6218541390492,941.3218541390503,797.4657534246576,270.18368418483925,0.0,270.12499148184344,2066.14100894635,2086.850572949858,2086.850572949858,2086.850572949858,3327.3068493150686,1627.5591729093608,0.0,216.1182467228491,8464.61555026973,5577.180314114731,1362.5300894065695,1524.9051467484103,82.04522139539445,2636.814946810284,3255.1183458187215,5891.933292629005,2682.285151633476,7006.81970818933,2887.43523615498,0.0,1.0,1.0,,,,,
1954-10-01,3503.0070191821396,6586.534988228868,5855.643224201124,4888.724988228866,4080.5532938750193,813.3456322773827,730.8917640277441,986.3634627154378,679.6124229457844,4334.082914546853,3741.7251658881505,3960.7829145468413,736.0779131278558,124.70011751431362,592.3577486586992,630.9988529888121,2597.3731903798543,5706.030123757366,3452.5341332042367,5706.030123757366,3220.3374920013675,1393.5126139137901,2253.495990553128,785.9134413627714,46770.15518818369,41531.05652599402,2513.0343398018094,2726.064322387911,66.05795957159035,1249.6760593894494,1592.5758118149495,2842.251871204399,2331.5583637054865,16626.648026533087,5239.098662189721,0.0,1.0,1.0,,,,,
1955-10-01,3708.136748126346,10217.322878791729,10217.322878791729,8515.465782017542,4065.152136309195,1243.0234321392852,0.0,1059.700254112285,758.0709055146698,3453.8539892579197,3048.311822902167,3079.665602161151,763.9346638156331,169.26932936123941,405.54216635575426,609.7157718982057,2912.2142638136224,6144.823409884364,4879.751781508315,6144.823409884364,3256.981139951427,2127.0687524236473,1265.071628376047,561.3037846968183,39346.4555622333,33994.66110568532,2519.013276256356,2832.7811802916494,66.63088073733819,1660.3409801066239,2279.8913029911528,3940.2322830977764,3539.361513924172,19816.000277934014,5351.794456548006,0.0,1.0,1.0,,,,,
1956-10-01,2865.5456048496294,4973.655114051153,4973.655114051153,3279.89221082535,4111.568062412515,1301.650939515172,0.0,671.1710536530304,771.5690977322341,3395.335443772779,3327.8709182337193,3022.9238308695453,783.3506896796571,201.23006795914677,67.46452553906113,410.1559788790542,2455.0432894197875,4428.075937434267,4298.402742365623,4428.075937434267,3281.1098867460505,2193.4158440489514,129.67319506864487,336.0765172738254,18054.95115922823,13399.153195122091,2259.3221150697623,2396.4758490363747,74.39250525412501,2014.3712126984844,2408.629985533763,4423.001198232248,3696.29685152327,12797.0664952582,4655.797964106137,0.0,1.0,1.0,,,,,
1957-10-01,2963.041392893719,5436.649175679987,5436.649175679987,3738.839175679988,4123.6159604969735,1482.8881250606141,0.0,781.894888854656,750.5989961301404,3189.0085296257557,3180.396870264836,2815.70852962575,781.0380212936387,214.56787034201577,8.611659360920157,517.0838329381666,2413.6909284673366,4655.654957600107,4655.654957600107,4655.654957600107,3270.018683409437,2551.205565477284,0.0,438.4869731247992,25145.749147333136,20248.103325567758,2011.4616220374,2886.184199727967,71.18217255264719,2149.544861509132,2750.3872806441077,4899.9321421532395,4248.661560879914,13281.31266290585,4897.645821765367,0.0,1.0,1.0,,,,,
1958-10-01,2730.922359734752,9552.60212612217,9658.720271719743,7854.792126122173,4037.6966990423734,1390.1414873033593,210.12846732647722,639.341560478018,646.5818727190237,2949.8411862742782,2949.8411862742782,2576.5411862742735,788.6987569412619,138.90977747327955,0.0,361.89437907802267,2107.189428771376,4628.0499743825185,4571.962639887752,4628.0499743825185,3267.877838505266,2336.3834945088824,56.087334494766765,214.15993208093863,27674.83104146245,23036.27046759326,2087.181061485281,2551.379512383916,70.31256153950032,1977.9916756742996,2538.007143247543,4515.998818921842,3865.434759285521,17130.49328677897,4638.5605738691975,0.0,1.0,1.0,,,,,
1959-10-01,3129.0880736244803,10495.20646817907,9912.442254289392,8793.349371404869,3914.0374691609595,740.5167640266325,582.7642138896772,1437.0188786882206,711.5208099042585,5493.251844355558,4676.370203211699,5119.0634572587805,733.5894937756613,139.7527509469165,816.881641143861,822.3256046105533,2660.440941804665,6878.982817904971,4903.6940261106,6878.982817904971,3203.340461630918,1326.4931469588676,2048.040869021775,64139.071449433184,64853.16241519724,59353.99058990371,2620.3868972111964,2878.7849280822984,62.57872205217357,1146.7092347943822,1505.703397483005,2652.4126322773873,2206.7626619324164,22867.441130439598,5499.171825293495,0.0,1.0,1.0,,,,,
1960-10-01,3912.6399325550424,9198.879363652006,9000.844716204929,7505.116460426203,3999.623910169796,917.2429421100502,198.0346474470789,984.4029185740469,792.5580010076682,4207.24673568498,3547.0627854926315,3834.835122781744,772.9065745618207,128.17556848993095,660.1839501923471,675.426423498639,3195.6870875825334,6093.248536092767,4918.046723800248,6093.248536092767,3250.4783278617238,1607.5345223073346,1175.2018122925183,535.9155535744947,33354.85082993741,27606.119979343614,2698.590367401699,3050.1404831921036,67.01991746355623,1280.4402718188587,1757.168470984085,3037.6087428029437,2652.953032907316,19499.374635429755,5748.730850593803,0.0,1.0,1.0,1.0,,,,
