datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2,DEL_SODD_CVP,DEL_SODD_SWP,Total_DEL_SODD,Total_SODD_from_RES,Total_RES_Outflow,Total_pumped_from_DEL,Total_Shortage,Reliability,Cumulative_Reliability,Rolling_Reliability_10yr,Rolling_Reliability_20yr,Rolling_Reliability_30yr,Rolling_Reliability_40yr,Rolling_Reliability_50yr
2040-10-01,2833.627528152661,9114.746199587964,9114.746199587964,7420.983296362148,4055.4547812611354,1400.4543465279291,0.0,789.7637781392906,700.4835585120327,3672.4619499467963,3672.4619499467963,3300.0503370435586,777.1619875218464,144.6857680888547,0.0,705.5153521391356,2484.6025072038924,6043.2903341019655,6043.2903341019655,6043.2903341019655,3244.4250684931503,2499.2766136942505,0.0,447.95706331301255,39795.37468273102,34073.57188979873,2289.9133599987745,3431.889432933568,65.95320053887387,1622.671868342281,2519.6958703406267,4142.367738682908,4044.4167283110346,18830.498483636726,5721.8027929323425,0.0,1.0,0.9352415503328261,0.9159938295811971,0.8928319898994953,0.9141309215883203,0.9335019173904504,0.9245244078769376
2041-10-01,2406.236342308556,5581.176520534072,5788.81331344152,3919.4518302773586,4066.8348859179837,1386.6487013863164,0.0,733.5380956472362,719.7683577762201,2262.4293074378793,2216.170950505845,1889.1293074378873,787.8396283605299,199.30282300928363,46.258356932034644,510.96786875726235,1917.6170724119127,3284.0260523086604,3308.010802745642,3284.0260523086604,3284.979108382181,2384.9817153750905,0.0,372.46257506793904,17158.364063625093,12610.427021095074,2073.8241274120896,2474.112915117911,74.40331194818958,1956.8077579191101,2535.6455585783374,4492.453316497447,3970.9332397706903,11127.63188028061,4547.93704253,0.0,1.0,0.93595318164785,0.9159938295811971,0.8928319898994953,0.9141309215883203,0.9335019173904504,0.9245244078769376
2042-10-01,2569.1116516614825,3791.3680523718285,3791.3680523718285,2381.011927798627,4172.4356482956355,987.4846077097119,0.0,830.6611844932646,681.3025999342835,2148.482586662764,2148.482586662764,1775.1825866627696,788.4794520547945,235.37281103402586,0.0,458.5946302273066,1926.3579493581126,2689.935866149083,2689.935866149083,2689.935866149083,3297.1013698630136,2451.8825679579986,0.0,491.698235432888,16908.387603436808,13101.271707598153,1564.5234171566935,2242.5924786819423,76.19427242949929,2152.9744008227826,2903.182368419515,5056.156769242298,3674.7399867017366,8629.786505183674,3807.115895838636,0.0,1.0,0.9366493427168952,0.9159938295811971,0.9020259602173732,0.9141309215883203,0.9355981911912398,0.9245244078769376
2043-10-01,2934.8272580977896,11591.580522600001,13242.863746515013,9889.723425825818,3980.7295278008605,1300.7211932041193,175.10255282762137,862.47903929137,681.3547886662489,5155.001245071108,5135.600262050349,4780.812857974321,732.0595951432052,188.233484163004,19.40098302075921,501.55291311222675,2454.0719332353733,7398.260567041486,7110.221702053055,7398.260567041486,3215.774858276644,2309.3754332870417,288.0388649884335,1018.8448174590029,53209.70665134346,47905.21005804744,2122.274758946997,3182.221834348923,66.4567235209872,1803.4370918593384,2509.126150451937,4312.563242311276,3798.330110654165,24144.842334712594,5304.49659329592,0.0,1.0,0.9373305325801543,0.9256869346510364,0.9228598196205073,0.9157683368308772,0.9355981911912398,0.9247859735669176
2044-10-01,2552.3303708517865,4989.177973256242,4989.177973256242,3509.8777641814236,4092.808671886789,1307.687173632732,0.0,565.7288116294789,660.7947532215153,2544.932642260143,2544.932642260143,2172.521029356923,794.8489514809271,374.2528215373319,0.0,7175.234678220159,2227.7818317427214,3416.5501292053045,3416.5501292053045,3416.5501292053045,3299.5175038051752,2657.1243770514334,0.0,971.1618670773217,17803.42839246109,14194.750205714885,1513.8329664382359,2094.845220307987,75.333815706861,2365.402653285906,2892.9419177640584,5258.3445710499645,4339.064372221497,10950.66074472169,3608.6781867462228,730.3861854752745,0.8316719636262657,0.9362065052508576,0.9088541310136629,0.9163640958377091,0.9101574022850861,0.9313899902818964,0.921419412839443
2045-10-01,2616.038834611075,9208.635932725121,9401.6685576006,7510.825932725127,3991.8298688301097,1425.8582557873412,0.0,712.7931123493099,674.5874629946302,3129.5752097109626,3065.1464465801537,2756.2752097109615,773.9317497285903,186.6593415626654,64.42876313081115,377.9935383046664,2162.697735371875,5144.326081942796,5144.326081942796,5144.326081942796,3253.7399729754916,2463.989636934842,0.0,1047.2424756502653,33244.52537683232,28403.16372538304,1957.264018271717,2884.097633177595,70.65356179493531,1970.32159872196,2684.041214136508,4654.362812858468,4076.507234284849,17482.53722437888,4841.361651449312,0.0,1.0,0.9368780157219012,0.9494725383754445,0.9163640958377091,0.9156907283225837,0.9313899902818964,0.921419412839443
2046-10-01,1916.6040375413324,4158.041738190081,4158.041738190081,2653.2829059301553,4181.552405224594,1134.955609902357,0.0,795.2404480496831,722.1414949867963,2211.8198089347156,2152.8556136958377,1838.5198089347168,793.6334823542104,396.77449175088856,58.964195238878006,355.4289954784197,1795.9181959692444,3060.381126532217,3060.381126532217,3060.381126532217,3304.94299754605,2436.9988764914788,0.0,1173.8715177541555,11807.633521744016,7970.94912655762,1691.790205936507,2144.894189249896,77.62848132320049,2095.242606157139,2636.9822232559227,4732.224829413062,3968.7289781447244,9430.242673657012,3836.684395186403,132.04458295832137,0.9667287477463254,0.9371889608471556,0.9671735449130168,0.9147005332250254,0.9145816865807945,0.9305582089755544,0.9260978292201624
2047-10-01,2767.9708009974934,6428.554554590044,6428.554554590044,4726.697457815853,4134.068459845763,1347.8668533608443,0.0,743.3757182359005,690.5410928406994,2741.693688362092,2741.693688362092,2367.5053012653166,792.5317668784912,174.42905978999602,0.0,8272.150091895539,2295.5022399722648,4396.809924170842,4396.809924170842,4396.809924170842,3271.3916456017746,2357.168824970167,0.0,1012.9837520992573,26494.297662915007,21324.27950739071,2136.025370616781,3033.9927849075443,69.53795199685538,1841.9632203818264,2482.0646657627613,4324.027886144588,3879.464738121007,13567.05816712298,5170.018155524325,0.0,1.0,0.9378364973332675,0.9798400711372588,0.9147005332250254,0.9145816865807945,0.9305582089755544,0.9383745623653269
2048-10-01,2247.5248414568323,8616.795977176,9004.787440803182,6977.754356133181,4046.5638067772165,1467.6128720272789,0.0,850.4465326403875,591.2175411031977,4274.0487494201325,4274.0487494201325,3901.6371365168957,739.7380392423255,155.77700416865005,0.0,9035.822024760779,2079.623812246687,5781.142022923815,5948.795988250245,5781.142022923815,3240.1678310502284,2520.229073217501,0.0,1169.5646249076776,39684.15607189099,34947.30150111259,1830.7628834618129,2906.091687316512,68.45519264052612,1928.5795913060172,2717.97694024618,4646.556531552197,4143.6189494134305,18671.986749519947,4736.854570778325,0.0,1.0,0.9384708187890505,0.9798400711372588,0.9147005332250254,0.9204705621571176,0.9305582089755544,0.9383745623653269
2049-10-01,1798.7992294451378,4047.497034111223,4535.806688917709,2652.505028464244,4123.0842995069925,1376.9263564495197,0.0,809.5348535147286,548.6474428266857,2278.064318686867,2278.064318686867,1904.7643186868663,788.7282578330914,378.0619729406953,0.0,371.2988079011848,1701.006072090975,2931.175477077302,3117.1643444366546,2931.175477077302,3295.189364007449,2696.6283116637633,0.0,1156.4548868790314,13538.82608464312,10180.725871049697,1447.4824834106062,1910.617730182851,81.12879543353817,2389.475820216396,2891.2764682745396,5280.752288490936,4451.616641053978,9256.736829875392,3358.100213593457,1093.5164274605213,0.7543552116829141,0.9366110651819178,0.9552755923055501,0.9356347109433741,0.9122824025465481,0.9244170892676273,0.9334616665989851
