datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2,DEL_SODD_CVP,DEL_SODD_SWP,Total_DEL_SODD,Total_SODD_from_RES,Total_RES_Outflow,Total_pumped_from_DEL,Total_Shortage,Reliability,Cumulative_Reliability,Rolling_Reliability_10yr,Rolling_Reliability_20yr,Rolling_Reliability_30yr,Rolling_Reliability_40yr,Rolling_Reliability_50yr
1951-10-01,3015.29265578701,3787.768051986196,3787.768051986196,2243.411349615028,4195.027322404371,757.3662881472305,0.0,382.49940561121855,623.8867962196454,1395.2593418671872,1395.2593418671872,1021.9593418671873,795.2868852459017,309.93509250391986,0.0,203.66077706562535,2550.097735283034,2335.190479359072,2335.190479359072,2335.190479359072,3316.8804948391016,1589.564733014458,0.0,230.48557211761565,8303.50258716462,5549.145250341404,1296.306429446792,1458.0509073764076,81.94693082486293,2644.897903098109,3177.208637784228,5822.106540882337,2656.8661136656083,7518.217873212455,2754.3573368231996,0.0,1.0,1.0,,,,,
1952-10-01,3237.594088146848,8287.984078373842,8287.984078373842,6594.221175148034,4006.1060096743595,1346.4387096398307,0.0,734.758177627369,739.4844093532097,3330.1611518471595,3233.568784760269,2957.749538943924,781.0951975459687,237.71118074981788,96.59236708689059,476.1263323264708,2594.1750431269866,5371.203250239641,5031.127177811135,5371.203250239641,3259.826418010128,2335.9141920562256,340.07607242850645,412.47369507444387,33526.563630249904,27985.137929498746,2286.1062199908915,3255.3194807602836,68.81762221836685,1826.446602515018,2505.8625868454023,4332.3091893604205,3920.064082445874,16989.34848046064,5541.425700751175,0.0,1.0,1.0,,,,,
1953-10-01,3467.3730483309323,7144.337461989303,6440.709906590543,5446.5274619893025,4051.9659630120223,959.2665494968429,703.6275553987598,576.8182436396017,762.112738283483,3659.796123022142,3450.4750428839784,3286.496123022127,768.181668762442,177.32472515347743,209.32108013816492,497.17867080138666,2708.817522495368,4609.2926693964555,3655.1949481821034,4609.2926693964555,3250.6603514739236,1795.68294943415,954.0977212143544,346.0375814647553,34802.35612840702,29107.97694682723,2526.057136067367,3168.322045512415,67.65434325438667,1393.7001414265628,1948.494528262364,3342.1946696889268,2932.2742240844705,15413.4262544079,5694.379181579782,0.0,1.0,1.0,,,,,
1954-10-01,3409.6145075522827,9247.603180491402,9247.603180491402,7549.7931804913915,4096.226094465217,1324.514011081402,0.0,646.4155639464859,757.6953484447421,2737.6747984648205,2714.044140750869,2364.3747984648203,787.8116736152473,212.70934574973728,23.630657713952246,557.9839958072491,2750.0631199475497,5561.332522679422,5446.825975757943,5561.332522679422,3264.8498793215927,2404.8240309928965,114.5065469214801,325.6050863127958,30897.73299787791,25413.696428019968,2261.502180838047,3222.5343890199124,67.85753607290654,1664.9557247602497,2432.074741769648,4097.030466529897,3942.047387824036,17546.610501635645,5484.036569857959,0.0,1.0,1.0,,,,,
1955-10-01,1758.5154748296281,4007.269574063615,4007.269574063615,2522.484993418457,4196.9636230779015,961.0659611850803,0.0,791.6382237538098,743.2839758055543,2127.6874228372876,2016.0988952204102,1753.4990357405118,789.6626955842921,494.32802197790375,111.58852761687683,441.52609716943203,1525.298530091238,2777.618781128554,2777.618781128554,2777.618781128554,3300.2173041894357,2237.4899804481693,0.0,486.86244770111614,12217.179611811209,8545.032703978099,1747.4119375779849,1924.734970255128,77.84473122682432,2035.5252007531774,2467.564811029051,4503.090011782228,3692.8839636111534,8912.575778029457,3672.146907833113,20.737055778040485,0.9943845904766089,0.9988769180953219,,,,,
1956-10-01,1615.2863996501528,2954.9224066158645,2954.9224066158645,1680.981263487556,4196.320643517044,546.685822865863,0.0,468.10080700910015,730.3745365886921,1757.193912462621,1757.193912462621,1384.7822995593965,794.6562579766868,403.578685440857,0.0,243.6024095708226,1321.5846872493466,2031.1289593700305,2031.1289593700305,2031.1289593700305,3316.351693846488,1513.9519095712694,0.0,225.09244034985207,8667.408870505875,6261.442964096726,1109.8643896000567,1296.1015168090737,81.21268502584313,2375.6612707667937,3027.903819142539,5403.5650899093325,2464.2164178779894,6743.245278448516,2405.96590640913,58.25051146885926,0.9763614465652247,0.9951243395069723,,,,,
1957-10-01,2978.877122634414,9566.95153529321,9489.540134973631,7869.141535293206,3914.0838890048444,1118.5769857703817,77.41140031957639,684.5484716520494,754.8204850392214,5203.226715332086,4771.279803945854,4829.926715332076,745.2287856938362,242.96069560904508,431.9469113862343,500.25870696360926,2385.308124979861,7172.016200260772,6274.727626698904,7172.016200260772,3213.19311309661,1967.4973036812655,897.2885735618661,450.98681829082574,47625.166575301664,42352.180320523505,2347.590211542321,2925.3960432358376,65.89416543062639,1691.2518747536933,2171.462122618667,3862.71399737236,3329.0349850606926,21942.19445088607,5272.986254778159,0.0,1.0,0.9958208624345477,,,,,
1958-10-01,3423.306428498226,6345.017599768318,6215.751724207831,4647.207599768316,4093.025865297093,769.3923818199153,129.26587556048707,987.6927302094607,747.25695564,4698.383699771261,3720.101265168611,4325.083699771252,732.6514310892212,180.36230701207316,978.282434602647,714.0272870977456,2681.6959659150066,5148.600063120776,2994.7848374288933,5148.600063120776,3230.6262543099433,1322.3308445730584,2153.8152256918834,772.7943436817731,30773.42682321873,25419.67567161413,2574.0399305886967,2779.7112210159166,68.97138339307782,1273.854418430618,1524.92974776144,2798.784166192058,2272.0855334050466,16192.001362660354,5353.751151604613,0.0,1.0,0.9963432546302292,,,,,
1959-10-01,3611.2259886489514,5968.919076196926,5772.590110312478,4316.973089955099,4139.214862117168,1287.3243057845361,196.32896588444783,437.26081285719044,733.2216868687641,2356.32893317026,2356.32893317026,1982.1405460734957,786.05929915988,412.6954640972003,0.0,342.3962511088832,2769.049334296631,4157.688616346208,4157.688616346208,4157.688616346208,3288.0588342440806,2636.8690709222255,0.0,224.31726165275194,19813.342314216858,15835.918553287598,1856.0758277111963,2121.3479332180773,75.6287568666266,2357.0106175491014,2869.4549090493806,5226.465526598482,4336.888840803962,12482.936625713393,3977.4237609292736,359.4650798746884,0.9171145277018325,0.9875400627492963,,,,,
1960-10-01,2987.058486443678,7243.757977863649,7243.757977863649,5549.995074637841,4053.8343175748687,1427.0073049435866,0.0,527.065323822654,734.3633349670159,3327.3933041934606,3327.3933041934606,2954.981691290223,772.8733449772683,294.7061169593394,0.0,369.4736726941948,2324.649162963325,4894.527493539569,4884.32463387655,4894.527493539569,3261.1248274724217,2546.0431382710026,10.202859663018897,265.0315368548451,27598.99628232402,22927.97857450146,2015.4329740711667,2655.58473375135,71.21745376405921,2213.364581501963,2753.085741773967,4966.450323275931,4267.756560173929,15465.67877559668,4671.017707822517,0.0,1.0,0.9887860564743667,0.9887860564743667,,,,
