datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,MED_swe,SDF_swe,SLT_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
2066-10-01,592892.7396182975,923621.7920006217,358265.1967753695,606821.6492206436,322040.68498645,1030389.5757952505,242667.13638813552,1964657.6604140066,196840.76908726932,1567648.1244538273,673060.4452093847,0.7076585833568241,184.44534586968945,5.336109669633688,13.964183461291787,8.78136056425456,0.490213264740644,5.57381233840722,12.767533801188764,26.706255040693165,50.80890914089976,58.14412847185288,37.64974090521126,10.860966672332355,10.860966672332355,45.976777368241436,3.085978970397617,5.730765316690209,14.212298055686189,16.004164369406496,7.4400126979330325,10.347717986267197,15.567586074095187,0.4682440774025583,0.4757926954086955,0.49112987411016645,0.4751570415038311,0.5606360780202664,0.5706145374472338,0.5488989787260039,0.517484218471171,0.5765742844506243,462.70546801548716,67.45644765919114,419.1497923571707,12514.964787944324,11548.162127420117,582.8140205995168,779.8051338106105,1037.8745097929173,510.30089576202295,6.254255340023631
2067-10-01,621128.0457764806,920472.096959887,378863.2106832579,669152.0278335713,330653.3406259118,1032469.6310525202,245178.34632652072,2026060.8275706104,200070.4318919641,1621823.9735585987,669856.0906647576,0.6757352094074242,184.9688624678019,5.3149716023005995,13.459642566259879,8.616423991061621,0.48726666334309815,5.550907868023029,12.54119667835435,25.675931487442032,51.798106490526365,56.330266415349314,36.28936867816688,10.686165787437009,10.686165787437009,45.0604048961777,3.0609655872569164,5.5798905508318315,13.838128630182958,15.63638498645251,7.634056071949438,10.333748611241752,15.547701844429069,0.4399719594635008,0.4153904471312015,0.43740485506357635,0.4287587844048507,0.4851335062144754,0.5081918889685374,0.5393813931134785,0.49453309809873075,0.5577003756471147,460.09030716783633,37.074942101741115,410.16825327840303,12500.812895529978,11514.9616175105,587.2288201909619,763.7505006377975,1079.8074247519264,449.99049127983744,6.307258454342329
2068-10-01,605033.9968910852,887406.7798994228,372468.2904476238,666834.5048322146,321230.5400535707,995839.1571590304,236664.5020392419,1967459.9460881127,193685.03091006,1578275.1844191565,644782.2937390539,0.6859070295731899,193.6267174182115,6.192373840683344,12.142870707777002,9.183854595968542,0.4982563874551621,6.438631724083292,12.749908743015364,22.723213258990256,48.15597377124814,53.75399517166307,26.84633842857346,9.876261501793225,9.876261501793225,39.85173796669043,4.2552215459929865,5.646854081110946,14.00419839484933,14.43903937551442,7.200822480605353,9.914628692705017,15.04189827681992,0.4013820441312217,0.3385777769599907,0.35428471022131064,0.4056610975519701,0.4125136529511442,0.4442271039194806,0.4945881231002912,0.44743652868475453,0.5098684806903276,459.14399882184546,33.61180052917093,408.6734256862041,12051.380090916695,11121.070974801984,586.2590645093873,659.2259036966958,1026.252654653892,440.85310161259974,6.316210208943808
2069-10-01,511531.6596314981,717511.2681896245,321725.8638892762,577779.9045264003,266184.9555708135,825165.832752254,191937.2788239115,1923535.6286085597,161536.02403703437,1574205.933700321,520764.4621176074,0.6518864375225948,181.2229521033191,6.183816855028622,11.96600151018313,9.045138618616612,0.4982563874551621,6.36540200590885,12.547895910787604,22.499789275576553,46.512832636221624,53.9552637639208,25.358414186130222,9.772187061009339,9.772187061009339,37.608631981384185,4.097835496387222,5.538245978018867,13.734850317719001,14.017630229098932,6.462274813541685,7.291952252387442,11.848834232135815,0.36228250248639876,0.3335004747759074,0.34170071812011227,0.4465698451068755,0.5305792797037276,0.5615169851659764,0.38040850540299775,0.3118845748504492,0.36972783530545267,392.8252960306606,81.53523615274575,368.7848060493431,11039.155116529646,10430.38498460012,448.7817733256008,573.1574941784868,831.7595270753725,448.17856828746767,5.865408431794499
2070-10-01,547311.09504268,732977.7192943715,348682.2023321085,619160.5281723172,279437.8185227322,855640.2996499982,196995.37705322605,1968925.9582408464,165618.34836026744,1613103.486817475,540444.4077163503,0.625147540075729,193.2700632283658,6.109713413193922,11.645022189408218,8.876398462946723,0.50416802436786,6.243803148485566,12.254099890370185,22.18319029330776,49.0038508651391,54.15428678516701,26.404340837786425,9.543620301047442,9.543620301047442,40.134696657349714,4.204773018937927,5.4059738344842945,13.406815414957054,14.23882658980906,6.819186089734751,7.673175780857403,12.153310692796811,0.5050844410487505,0.4798629909745216,0.5042435448227256,0.6248685811847544,0.6791358592309615,0.7204494527125194,0.45983050025530775,0.4015138716314812,0.4651687898220254,392.8235155958062,88.22709233507886,375.0731197931426,11580.209782726666,10931.305060495906,452.5432147847891,548.8546584709939,856.5818457926712,621.01166327931,5.788438731050041
2071-10-01,499938.03288062627,594068.3122408862,323023.38148710894,599220.9118466605,243498.5375322309,672346.1910491259,166139.77716187906,1763449.0976272214,139336.82632831464,1455324.302572432,427769.530809058,0.625147540075729,186.1611800775215,6.109713413193922,11.575909456589528,8.866944868557134,0.50416802436786,6.241387340773662,12.248924310804485,22.08578926978438,46.66321936391723,53.85558185690838,24.100033206550997,9.547847446557865,9.547847446557865,36.1221148288891,4.1547612884894445,5.3964969370693066,13.383312711167727,13.869565263804038,6.377259565311051,6.554046052996351,11.168962200348565,0.5446105040559261,0.49859197347754475,0.5411523493170752,0.6472355581187672,0.682956175881381,0.7400292847070723,0.5167722496107449,0.43202341880545014,0.5024678564078576,236.84527024232588,93.30936697973752,284.93013878656217,10097.45370513994,9672.968057349197,323.17306840395105,354.58612489341675,632.5582229884726,667.7201526931049,4.386067817155767
2072-10-01,515508.061018721,665688.37840805,332453.91482708324,582606.1516404937,257217.02332006482,713325.0748260714,180949.5640468048,1697268.812510408,154472.12754836268,1406093.1133749646,468418.9551673616,0.3895686953840108,192.78286686462963,6.113772074499445,12.120025777594403,9.030319423351235,0.5095957881081603,6.050687354683491,11.389250435529132,19.400065234253663,46.45663861855108,48.45741071322177,20.346119288093917,6.8546688872360475,6.8546688872360475,33.43015468280046,4.346340128622632,5.175269271940116,12.834667971673122,12.046037371978768,6.304447273652728,7.506832568035744,12.942143616302026,0.5380753953020421,0.4346314015566492,0.4523122805785264,0.6128856024375092,0.5538592944320616,0.554339790975707,0.5316039215848988,0.4287767530050994,0.5014669213521469,239.79920881989997,94.362834740279,261.5420150138838,10000.7229165818,9603.709317057304,310.5337672794812,211.48748910495394,628.7966728623836,645.326088925687,3.1297237432294605
2073-10-01,501606.90386681684,667231.239014127,323245.12114623754,561131.4858572598,252273.5911198858,684679.5664964562,179798.6015771045,1595118.5502886719,154883.56089783995,1321351.867834499,465754.8700518027,0.42465440168669355,185.64685968963005,6.190933835819418,12.023325847774696,9.02305279028632,0.2521076370056454,5.996681880150527,11.235451020711276,19.037530803907547,44.82400086674108,47.77456247045332,18.655932260569866,6.740892072855386,6.740892072855386,31.09493657124538,4.225037330102521,5.120183770027534,12.698055929009577,11.52710363649104,6.422232739300732,7.487367579307923,12.86682607085553,0.5590936431390224,0.4708426847079396,0.46598470214213344,0.7011301840302546,0.6343505901579697,0.5752149847966536,0.5111677692776185,0.40857038458579925,0.47711621798853526,221.92434221294457,91.54381092699505,155.71999583534887,9663.092403890303,9236.263168378326,303.75343620750715,153.60792128436347,635.7814743705826,638.9127653529175,3.7472406228948025
2074-10-01,444011.4324502016,547346.0452892869,298816.7283468365,542736.1422294441,219081.3822646216,534116.762015726,152322.01548491904,1216430.0502792704,134398.6166909352,1018427.5653557118,369589.187377984,3.164858178749628,123.08586330016811,6.210449789363123,12.13239302260363,8.901956223333313,1.9086476751259813,6.132127189244208,11.009431727315095,14.034976981631884,35.69078932444985,35.849018293822155,16.52235461787135,6.125834717174533,6.125834717174533,23.18929152737446,3.734526827537236,5.1874774561457,12.864944309340602,7.871470537080634,5.318143062416287,6.116909677116833,11.001372970756181,0.5512746483289078,0.466322124178553,0.46410768545270703,0.6833177303581836,0.6200789026413065,0.5607843056598821,0.5103535687467727,0.41104290600983423,0.4751906950785897,155.34892422876072,86.17882237888148,72.41149662453309,6772.544606412919,6615.355931860187,271.7499083063286,133.43256351453684,469.6527025463951,569.835252481423,2.6565848730599257
2075-10-01,523817.3502008548,853475.6691416543,325446.4102769795,548161.1534904898,284189.8005057451,973133.3298868457,213653.58985691966,1818894.9565589093,186481.30386355153,1496576.2376040162,602748.0260636247,3.2517394900295518,188.56788112240653,9.311646207288526,18.95137022892685,11.595689415666536,2.0311647346235584,7.417027162818592,16.18822057940333,27.079475925167646,51.64656053777224,52.7575747474816,24.08750177686609,7.618171575839674,7.618171575839674,35.4837165392471,5.347140339585584,7.62411383782372,18.907802494351277,14.035055727956447,7.744248172183084,10.556873203503223,15.776745344338556,0.5556289020470486,0.45616106463609274,0.4388983895993022,0.696724858564882,0.6066977724346521,0.5318899991544866,0.5084361044995052,0.4199305111770625,0.4741823248428596,145.57552650091029,82.63629123710291,81.57632186363581,11559.842981106318,11325.447962151307,285.7988240211621,140.03716328498965,496.7850586040789,606.4770245323584,3.1652548272482477
