datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,SHA_out,FOL_out,ORO_out,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1951-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-10-01,888095.8350000002,1672073.548,499329.3339999999,757129.8850000001,508405.97699999984,1922539.5919999997,397753.224,4051765.7180000013,294845.23400000005,3286778.4089999995,1327394.3520000004,128.0359649658203,224.03261108398436,555.60087890625,280.347664642334,33.18798110082595,39.57234192991223,52.31029703010513,14.134696971991897,15.392857617018578,15.90688684444552,20.717255667428738,22.49532446639143,23.0030535260806,7.552138289618665,8.290390759013455,8.810720136640544,3132.944985153156,717.8529360718054,2352.9972761239296,6316.342025875093,2652.43413416059,4033.1672042458363,22747.439888693796,18429.672009200953,4581.921634951138,3396.6387614239234,4317.767879492832,1178.4295716944132,73.93525281505595
