datetime,TLG_fnf,FOL_fnf,MRC_fnf,MIL_fnf,NML_fnf,ORO_fnf,MKM_fnf,BND_fnf,NHG_fnf,SHA_fnf,YRS_fnf,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_pr,ORO_pr,FOL_pr,SHA_tas,ORO_tas,FOL_tas,SHA_tasmax,ORO_tasmax,FOL_tasmax,SHA_tasmin,ORO_tasmin,FOL_tasmin,SHA_storage,FOL_storage,ORO_storage,SHA_out,FOL_out,ORO_out,DEL_in,DEL_out,Total_DEL_SODD,Total_SODD_from_RES,Total_pumped_from_DEL,Total_Shortage,DEL_X2
1952-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-01,41867.98,37559.619999999995,16474.86,26862.900000000005,22412.64,19757.719999999998,8298.46,63025.710000000014,3532.44,56136.68,11894.750000000002,6.547224998474121,0.07516130805015564,0.1864000558853149,10.833637237548828,0.3587739017274316,0.30352188969845884,0.5485500256745581,6.657333338260651,9.37733325958252,9.848333326975505,10.9660001039505,15.29966672261556,15.767333348592123,2.34866667141517,3.4550000091393787,3.9293333272139233,1986.196761019906,566.9516735385344,1924.7119470180191,163.47685836256622,85.96982760093996,59.5041321312,678.6630729567491,556.306357648339,0.0,0.0,122.3567153084097,0.0,46.10416542521787
1982-04-01,41867.98,37559.619999999995,16474.86,26862.900000000005,22412.64,19757.719999999998,8298.46,63025.710000000014,3532.44,56136.68,11894.750000000002,6.547224998474121,0.07516130805015564,0.1864000558853149,10.833637237548828,0.3587739017274316,0.30352188969845884,0.5485500256745581,6.657333338260651,9.37733325958252,9.848333326975505,10.9660001039505,15.29966672261556,15.767333348592123,2.34866667141517,3.4550000091393787,3.9293333272139233,1986.196761019906,566.9516735385344,1924.7119470180191,163.47685836256622,85.96982760093996,59.5041321312,678.6630729567491,556.306357648339,0.0,0.0,122.3567153084097,0.0,46.10416542521787
1983-04-01,41867.98,37559.619999999995,16474.86,26862.900000000005,22412.64,19757.719999999998,8298.46,63025.710000000014,3532.44,56136.68,11894.750000000002,6.547224998474121,0.07516130805015564,0.1864000558853149,10.833637237548828,0.3587739017274316,0.30352188969845884,0.5485500256745581,6.657333338260651,9.37733325958252,9.848333326975505,10.9660001039505,15.29966672261556,15.767333348592123,2.34866667141517,3.4550000091393787,3.9293333272139233,1986.196761019906,566.9516735385344,1924.7119470180191,163.47685836256622,85.96982760093996,59.5041321312,678.6630729567491,556.306357648339,0.0,0.0,122.3567153084097,0.0,46.10416542521787
1984-04-01,41867.98,37559.619999999995,16474.86,26862.900000000005,22412.64,19757.719999999998,8298.46,63025.710000000014,3532.44,56136.68,11894.750000000002,6.547224998474121,0.07516130805015564,0.1864000558853149,10.833637237548828,0.3587739017274316,0.30352188969845884,0.5485500256745581,6.657333338260651,8.574500087896983,9.132833345731099,10.9660001039505,12.836666790644328,13.451999966303507,2.34866667141517,3.4550000091393787,3.9293333272139233,1986.196761019906,566.9516735385344,1924.7119470180191,163.47685836256622,85.96982760093996,59.5041321312,678.6630729567491,556.306357648339,0.0,0.0,122.3567153084097,0.0,46.43671651181645
1985-04-01,41867.98,37559.619999999995,16474.86,26862.900000000005,22412.64,19757.719999999998,8298.46,63025.710000000014,3532.44,56136.68,11894.750000000002,6.547224998474121,0.07516130805015564,0.1864000558853149,10.833637237548828,0.3587739017274316,0.30352188969845884,0.5485500256745581,6.657333338260651,8.574500087896983,9.132833345731099,10.9660001039505,12.836666790644328,13.451999966303507,2.34866667141517,3.4550000091393787,3.9293333272139233,1986.196761019906,566.9516735385344,1924.7119470180191,163.47685836256622,85.96982760093996,59.5041321312,678.6630729567491,556.306357648339,0.0,0.0,122.3567153084097,0.0,46.43671651181645
