,0
0,-0.034479389940667016
1,0.034479389940667016
2,-0.02444028501044282
3,0.02444028501044282
4,0.0
5,-0.13152358865089908
6,-0.09218264978354873
7,-0.3358752900575791
8,0.5595815284920269
9,-0.2840850215131616
10,0.2840850215131616
11,0.0
12,0.0
13,0.0
14,-0.13434293623685534
15,0.13434293623685534
16,0.0
17,-0.022591333474973996
18,-0.14088929593289978
19,0.16348062940787378
20,0.0
21,0.0
22,0.0
23,0.0
24,-0.4884223502928021
25,0.4884223502928021
26,-0.06541189395682478
27,-0.02111803023786818
28,0.08652992419469296
29,-0.14961014940660788
30,0.14961014940660788
31,-0.13419044669989222
32,-0.08272253550039288
33,0.2169129822002851
34,-0.21904162037747166
35,0.10928494437559211
36,-0.038248887204148985
37,0.14800556320602853
38,-0.035232873671378395
39,-0.038561200506973425
40,0.07379407417835182
41,-0.0027725875883177764
42,-0.2409162622565576
43,0.24368884984487538
44,-0.26799103944640534
45,-0.37205382111857854
46,0.44374011252363343
47,0.19630474804135045
48,0.0
49,0.0
50,0.0
51,-0.08113647216069397
52,-0.04232033688974968
53,0.06993316214437428
54,0.05097893844121726
55,0.002544708464852108
56,-0.14541950962918293
57,0.11975241725144448
58,0.025667092377738454
59,-0.1873797700001173
60,0.18055963360823513
61,0.00682013639188217
62,0.0
63,-0.1782402267669334
64,0.1782402267669334
65,-0.0641116560991396
66,0.0641116560991396
67,-0.30662576331091773
68,0.18913752419096186
69,0.012392253190836033
70,0.10509598592911984
71,0.0
72,-0.04269698282622181
73,0.04269698282622181
74,-0.16910025114374894
75,0.16910025114374894
76,-0.11028747665059146
77,0.11028747665059146
78,-0.31684819200039926
79,0.1878028041210461
80,-0.002294975805242405
81,0.13134036368459556
82,-0.16763563690159622
83,0.16763563690159622
84,-0.027300442302974015
85,-0.03139805319434219
86,-0.4747331662453679
87,0.5334316617426841
88,0.0
89,0.0
90,0.0
91,-0.040192406240266765
92,0.02085787911767767
93,0.019334527122589096
94,-0.1130913519021397
95,-0.19798348318568482
96,0.3110748350878245
97,-0.11194024483288834
0,0.0
1,0.0
2,-0.08583564956081913
3,0.08583564956081913
4,0.0
5,0.0
6,0.0
7,-0.27080495022882567
8,0.27080495022882567
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,-0.35803826580957854
19,-0.4664523266404513
20,0.8244905924500299
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,-0.17624100873385307
30,0.17624100873385307
31,-0.1447109822067404
32,0.1447109822067404
33,-0.17920981353290966
34,0.17920981353290966
35,0.0
36,0.0
37,-0.07851827231913511
38,0.07851827231913511
39,-0.21800046690170283
40,0.21800046690170283
41,0.0
42,-0.6432173282635079
43,0.4155922141728628
44,0.08543781924990401
45,0.1421872948407411
46,0.0
47,-0.41537017758501515
48,0.26559320911517215
49,0.149776968469843
50,0.0
51,-0.1485151060518567
52,0.1216042698836991
53,-0.10754046424358343
54,-0.23919247891761852
55,0.37364377932935955
56,-0.17473658425887184
57,-0.006485031197594471
58,0.11530371666270789
59,-0.12637243804339704
60,0.06698985090074483
61,0.12530048593641063
62,-0.5301073775113552
63,0.5163951627594128
64,-0.07839658433861718
65,-0.3267745244613155
66,0.3715388671518395
67,-0.009477264356549386
68,-0.3489935039486911
69,-0.029354105600369995
70,0.07013001443145128
71,0.3650393158741948
72,-0.13837237709285566
73,-0.03737909516675353
74,-0.03567051914599828
75,-0.000383318742720018
76,0.0348598538888476
77,0.17694545625947988
78,-0.1208965551755733
79,-0.08681936219173314
80,0.20771591736730644
81,-0.24271208064144478
82,-0.04713324446016032
83,0.18532911665042895
84,-0.1333730507597941
85,0.12944702406629482
86,-0.1815468174557946
87,-2.5808436356911102e-05
88,0.14792482823315922
89,0.14209003280366772
90,-0.04833528284236788
91,0.04833528284236788
92,-0.2146608627590888
93,0.2146608627590888
94,0.0
95,-0.2163874121345727
96,-0.2997296529715935
97,0.22948904517143498
0,0.0
1,0.0
2,0.0
3,0.0
4,-0.45762519347671227
5,0.45762519347671227
6,0.0
7,0.0
8,-0.14570889678432808
9,0.14570889678432808
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,-0.034762610976478814
18,0.034762610976478814
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,-0.3209434142318319
27,0.27943913195209835
28,0.04150428227973357
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,-0.704514711852873
37,0.6907082067496039
38,0.013806505103269084
39,-0.10079408685987878
40,0.10079408685987878
41,-0.10713621161493359
42,-0.1913017622354728
43,0.2984379738504064
44,0.0
45,-0.2529493817551629
46,0.2529493817551629
47,0.0
48,0.0
49,-0.006651193528576016
50,-0.07831832788186321
51,0.05572167887151802
52,-0.14059456207582033
53,0.16984240461474154
54,0.0
55,-0.4238292689307882
56,-0.1830508593184746
57,0.6068801282492629
58,0.0
59,-0.0474213472188848
60,0.0474213472188848
61,0.0
62,0.0
63,-0.07837267384917357
64,0.048843671815757994
65,-0.3490357297562806
66,0.11643869819619512
67,-0.0012008963634376757
68,0.04088055100693555
69,0.11172548180881858
70,0.010639310356574616
71,0.10008158678460999
72,-0.14628092222407363
73,-0.5154073635004903
74,0.13746302104930969
75,0.41532180920289286
76,0.10890345547236135
77,0.0
78,0.0
79,-0.1310235205933571
80,0.1310235205933571
81,0.0
82,-0.1737939479497136
83,-0.3387002242242117
84,0.46209496204674244
85,0.05039921012718285
86,0.0
87,-0.08574029040759323
88,0.02011166240341844
89,-0.1618833212042683
90,0.2275119492084431
91,-0.09057077503838118
92,0.09057077503838118
93,0.0
94,-0.1116207035426503
95,0.1116207035426503
96,0.0
97,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,-0.15196106835631684
5,-0.17279267927698383
6,0.32475374763330067
7,-0.014960941080826351
8,-0.023618947787127476
9,0.03857988886795383
10,0.0
11,0.0
12,0.0
13,-0.0261081559969204
14,0.0261081559969204
15,-0.20511056153126572
16,-0.14571314834128413
17,0.35082370987254985
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,-0.11315055382369699
24,0.11315055382369699
25,-0.11482228376711856
26,0.06524072645475132
27,0.003141204709377843
28,0.0464403526029894
29,0.0
30,0.0
31,0.0
32,-0.3044309235021989
33,0.20681777350134833
34,-0.17359327766283572
35,0.10550724863397332
36,0.16569917902971298
37,0.0
38,0.0
39,-0.16928052985583042
40,0.16928052985583042
41,0.0
42,0.0
43,0.0
44,0.0
45,-0.4221132166023772
46,0.12327890560629473
47,0.2988343109960825
48,0.0
49,-0.5317265280452927
50,0.5317265280452927
51,0.0
52,-0.13229660119930986
53,0.13229660119930986
54,-0.23681243670481844
55,0.23681243670481844
56,-0.11275077308968418
57,0.07102366998279175
58,-0.03975020350296499
59,-0.4759352345959634
60,0.1793401953522092
61,0.22518989558290425
62,0.018611307647575015
63,0.02938271031202866
64,0.10488843231110367
65,-0.4193569257900962
66,0.1401829125269668
67,0.06873827680860078
68,0.21043573645452862
69,-0.11371905692110751
70,-0.3120168607132091
71,-0.35643262914883267
72,0.42150051231955377
73,-0.01749538052974109
74,0.3781634149933366
75,-0.5158415106629948
76,0.26795079033083485
77,0.24789072033215986
78,-0.29009575979997204
79,0.037862177333368496
80,-0.02086408839692555
81,-0.17615851553202988
82,0.42777848283685593
83,-0.06440915938003688
84,0.0001618028152194917
85,-0.30838908180067637
86,0.3941141419241968
87,-0.2799660703673118
88,-0.11576067152479108
89,0.13698826012395604
90,-0.15086943317252255
91,-0.45516577978388845
92,0.8647736947245579
93,0.0
94,-0.23857654929718952
95,0.037966430450850686
96,-0.24753363262750328
97,0.035559208925798
0,0.0
1,-0.15715132161455747
2,0.15715132161455747
3,0.0
4,0.0
5,-0.1068649917324277
6,0.1068649917324277
7,-0.6749736059192843
8,0.37939166507492766
9,0.2955819408443566
10,-0.7041138336904835
11,-0.0003235053471217775
12,0.6591962180003725
13,0.04524112103723277
14,0.0
15,-0.06350299055839004
16,-0.06038880005317504
17,0.12389179061156508
18,0.0
19,0.0
20,-0.6790576195447415
21,0.6618481159856355
22,0.017209503559106
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,-0.6173591456699528
29,0.11430166476535569
30,0.5030574809045971
31,-0.42115680195811933
32,0.33188953305627333
33,0.089267268901846
34,0.0
35,0.0
36,0.0
37,-0.10551325305909931
38,0.10551325305909931
39,-0.09438244473752999
40,0.05811361006630589
41,-0.12905900783223356
42,-0.37209382124581436
43,0.537421663749272
44,-0.2545642947553949
45,0.05885915247373308
46,0.18851225694483797
47,-0.5047729447804421
48,0.29410796715065063
49,-0.37886759107534773
50,0.5967254540419631
51,0.0
52,-0.03751048222234599
53,0.03751048222234599
54,-0.42973610711821664
55,0.42973610711821664
56,0.0
57,-0.437666783511535
58,0.06316343465914354
59,-0.25396275644574867
60,0.6284661052981402
61,0.0
62,-0.20870514162627718
63,0.05265459075950074
64,0.15605055086677644
65,-0.8506366196476414
66,0.8506366196476414
67,-0.09033879081210205
68,-0.31271767645107973
69,0.275273997395861
70,0.12778246986732078
71,-0.5071667420322902
72,0.07655818642103529
73,0.4306085556112549
74,-0.5992233518344017
75,0.5992233518344017
76,0.0
77,-0.3037103895569313
78,0.14614668100209338
79,0.04149048113356624
80,0.11607322742127169
81,0.0
82,-0.23760731257628143
83,-0.2920900571925232
84,0.3678296085220523
85,0.16186776124675228
86,0.0
87,-0.09259982245276355
88,0.09259982245276355
89,-0.4088987387988121
90,0.4088987387988121
91,0.0
92,-0.33888147392977264
93,0.054499025375145504
94,0.22405254480480996
95,-0.6457205177980913
96,0.5503105880468585
97,-0.19384266169058562
0,0.0
1,-0.04689087474597797
2,0.04689087474597797
3,0.0
4,-0.04579463650508764
5,0.04579463650508764
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,-0.32664517445052943
17,-0.08805437935475113
18,0.3980258187417186
19,0.016673735063561956
20,-0.3130701763175522
21,-0.35155277264946433
22,0.6646229489670166
23,-0.1766430275809341
24,0.1766430275809341
