,0
0,0.011691004565821617
1,0.045732864412775576
2,0.02902341345310877
3,0.0022663512790291884
4,0.011033308682390053
5,-0.008988479863583643
6,-0.04130637021350425
7,-0.0301210582917818
8,-0.002141981867180176
9,-0.003005945248386488
10,0.02480948602370503
11,0.02480948602370503
12,0.02480948602370503
13,0.024572854424953827
14,0.008495828932405636
15,-0.008410663069144841
16,-0.006686693572111602
17,-0.006686693572111602
18,-0.005228047722838025
19,0.002945983747555614
20,-0.021475133767084542
21,-0.016622923831572822
22,-0.008708206607691671
23,0.01372235935665278
24,0.01372235935665278
25,0.044867220476620506
26,0.03829104104407555
27,0.02366680148519984
28,-0.010831427839681163
29,-0.010831427839681163
30,-0.021790105652039538
31,-0.027277939452133526
32,-0.027968695277440392
33,-0.015993479493677576
34,-0.00958109170685284
35,-0.009035861208739449
36,-0.00354802740864546
37,0.0037136213722401834
38,-0.009600387793752385
39,-0.01601277558057712
40,-0.0013015063293397855
41,-0.03330374935758906
42,-0.03970976268239945
43,-0.023198823980420946
44,-0.023198823980420946
45,-0.026739882052410402
46,0.005262360975838876
47,0.014459702407024988
48,0.01480601485478239
49,0.012129832509478966
50,0.015474170634779405
51,0.020962004434873283
52,0.018438608386755706
53,0.012482445110376883
54,0.0169202711392491
55,0.00041614075253004756
56,-0.005412699867157866
57,-0.0054033731665844575
58,0.008064423944546428
59,-0.0026092310773692118
60,0.016469605686038946
61,0.045607272728925397
62,0.055283880751576864
63,0.02776815009378719
64,0.030805749476136013
65,0.012151398207359998
66,-0.016645262015932416
67,-0.02240367580996483
68,-0.0030343963332080115
69,0.005516197968093217
70,0.0024432201306046064
71,0.0024432201306046064
72,0.00014299817149920901
73,-0.0026116385208250215
74,-0.021130230466148148
75,-0.009885734226165344
76,-0.016111745590800974
77,-0.01786834723973041
78,-0.027533483703697348
79,-0.0027790627653305755
80,-0.00706080398651765
81,-0.0005641345917908325
82,-0.027235717678925075
83,-0.003522647668299239
84,-0.00656024705064806
85,5.957436095660462e-05
86,-0.00021108366913458187
87,0.024450879105986312
88,0.010287713725622205
89,0.004413301769624178
90,0.0019589474352490477
91,-0.013594794319142345
