,0
0,1.0
1,0.965520610059333
2,1.0
3,0.9755597149895572
4,1.0
5,1.0
6,0.8684764113491009
7,0.7762937615655522
8,0.4404184715079731
9,1.0
10,0.7159149784868384
11,1.0
12,1.0
13,1.0
14,1.0
15,0.8656570637631447
16,1.0
17,1.0
18,0.977408666525026
19,0.8365193705921262
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,0.5115776497071979
26,1.0
27,0.9345881060431752
28,0.913470075805307
29,1.0
30,0.8503898505933921
31,1.0
32,0.8658095533001078
33,0.7830870177997149
34,1.0
35,0.7809583796225283
36,0.8902433239981205
37,0.8519944367939715
38,1.0
39,0.9647671263286216
40,0.9262059258216482
41,1.0
42,0.9972274124116822
43,0.7563111501551246
44,1.0
45,0.7320089605535947
46,0.3599551394350161
47,0.8036952519586495
48,1.0
49,1.0
50,1.0
51,1.0
52,0.918863527839306
53,0.8765431909495564
54,0.9464763530939306
55,0.9974552915351479
56,1.0
57,0.8545804903708171
58,0.9743329076222615
59,1.0
60,0.8126202299998827
61,0.9931798636081178
62,1.0
63,1.0
64,0.8217597732330666
65,1.0
66,0.9358883439008604
67,1.0
68,0.6933742366890823
69,0.8825117608800441
70,0.8949040140708802
71,1.0
72,1.0
73,0.9573030171737782
74,1.0
75,0.8308997488562511
76,1.0
77,0.8897125233494085
78,1.0
79,0.6831518079996007
80,0.8709546121206468
81,0.8686596363154044
82,1.0
83,0.8323643630984038
84,1.0
85,0.972699557697026
86,0.9413015045026838
87,0.4665683382573159
88,1.0
89,1.0
90,1.0
91,1.0
92,0.9598075937597332
93,0.9806654728774109
94,1.0
95,0.8869086480978603
96,0.6889251649121755
97,1.0
98,0.8880597551671117
99,1.0
100,1.0
101,1.0
102,0.9141643504391809
103,1.0
104,1.0
105,1.0
106,1.0
107,0.7291950497711743
108,1.0
109,1.0
110,1.0
111,1.0
112,1.0
113,1.0
114,1.0
115,1.0
116,1.0
117,1.0
118,0.6419617341904215
119,0.1755094075499702
120,1.0
121,1.0
122,1.0
123,1.0
124,1.0
125,1.0
126,1.0
127,1.0
128,1.0
129,0.8237589912661469
130,1.0
131,0.8552890177932596
132,1.0
133,0.8207901864670903
134,1.0
135,1.0
136,1.0
137,0.9214817276808649
138,1.0
139,0.7819995330982972
140,1.0
141,1.0
142,0.3567826717364921
143,0.7723748859093549
144,0.8578127051592589
145,1.0
146,1.0
147,0.5846298224149848
148,0.850223031530157
149,1.0
150,1.0
151,0.8514848939481433
152,0.9730891638318424
153,0.865548699588259
154,0.6263562206706405
155,1.0
156,0.8252634157411282
157,0.8187783845435337
158,0.9340821012062416
159,0.8077096631628445
160,0.8746995140635894
161,1.0
162,0.4698926224886448
163,0.9862877852480576
164,0.9078912009094404
165,0.5811166764481249
166,0.9526555435999644
167,0.943178279243415
168,0.5941847752947239
169,0.5648306696943539
170,0.6349606841258052
171,1.0
172,0.8616276229071443
173,0.8242485277403908
174,0.7885780085943925
175,0.7881946898516725
176,0.8230545437405201
177,1.0
178,0.8791034448244267
179,0.7922840826326936
180,1.0
181,0.7572879193585552
182,0.7101546748983949
183,0.8954837915488238
184,0.7621107407890297
185,0.8915577648553246
186,0.71001094739953
187,0.7099851389631731
188,0.8579099671963323
189,1.0
190,0.9516647171576321
191,1.0
192,0.7853391372409112
193,1.0
194,1.0
195,0.7836125878654273
