datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2,DEL_SODD_CVP,DEL_SODD_SWP,Total_DEL_SODD,Total_SODD_from_RES,Total_RES_Outflow,Total_pumped_from_DEL,Total_Shortage,Reliability,Cumulative_Reliability,Rolling_Reliability_10yr,Rolling_Reliability_20yr,Rolling_Reliability_30yr,Rolling_Reliability_40yr,Rolling_Reliability_50yr
2054-10-01,1911.3867306292557,3338.678136630529,3338.678136630529,2056.5071035216397,4206.520547945205,1156.063528086648,0.0,598.5797408960805,575.3041429586042,1510.005837991612,1510.005837991612,1136.705837991609,797.4657534246576,288.87907185572243,0.0,29559.804227361135,1546.8905219112253,2019.472081504452,2019.472081504452,2019.472081504452,3316.6084246575347,2557.421382878797,0.0,24062.221027114116,8875.348461358633,6044.673870504763,1326.9333833412056,1503.74120751265,80.29765804999768,2614.358026480709,3086.8998723683735,5701.257898849082,4002.363982821167,6868.156056126593,2830.6745908538555,1171.6893919673116,0.707250665607525,0.963548887708362,0.9451716510625083,0.9493783628288266,0.9364966460372143,0.9494256511652683,0.956344506467217
2055-10-01,3008.7915884617328,4761.121126016978,4376.889050758464,3126.484729993918,4153.732564828007,1116.7345988001666,384.2320752585156,749.0813258014223,695.7319614546849,2535.0752185103297,2491.7148414312446,2160.8868314135584,791.0278654583715,277.0225933011344,43.3603770790844,258.9854820850771,2023.2463035679468,3032.6628271299764,2877.9465313032483,3032.6628271299764,3281.5973588342445,2282.0288091104167,176.8842634313105,363.59345800724674,25092.432098143006,21148.952774419802,1882.7724829915567,2060.706840731608,71.1626929181627,1928.6092229836497,2476.939155736934,4405.548378720584,3675.7860012117176,10328.859171657285,3943.4793237231643,0.0,1.0,0.9638960411587586,0.9451716510625083,0.9493783628288266,0.9364966460372143,0.9494256511652683,0.956344506467217
2056-10-01,3206.250812741492,8609.711982040806,8600.081834027691,6915.949078815011,4024.0093057753415,1360.5640924432632,9.630148013116923,653.4744599406271,721.7416794510008,3808.533810450192,3785.669922238227,3436.122197546953,757.9034970637108,146.3195987612133,22.863888211964422,330.4938144666517,2543.412176867309,5443.2794035189545,5183.882402398695,5443.2794035189545,3247.595205479452,2295.3031959139644,259.3970011202582,267.0943983023019,35609.6721623221,30350.244008680285,2178.189619711495,3081.2385339303205,67.52926599227064,1812.8684155888504,2493.2691937335558,4306.137609322406,3802.1868871184406,17861.525196009952,5259.428153641816,0.0,1.0,0.9642366445440533,0.9451716510625083,0.9493783628288266,0.9364966460372143,0.9494256511652683,0.956344506467217
2057-10-01,2841.884633001217,10209.847796283922,10209.847796283922,8512.03779628393,3964.576482428293,1348.021353200041,0.0,609.677180250439,710.9956527267091,3825.4520479441103,3825.4520479441103,3452.152047944095,760.9483014941363,156.75986747112938,0.0,1244.6386994981272,2403.88102960219,5670.579327031238,5350.921489526489,5670.579327031238,3238.089790016463,2299.202007826237,319.6578375047493,315.40193074544123,43082.31175480839,37888.38751443501,2140.3464378216736,3053.5778025516825,67.18021087616413,1819.237863817728,2502.4723559978597,4321.710219815588,3803.9832284974073,19705.879171259272,5193.924240373356,0.0,1.0,0.9645708815109313,0.9451716510625083,0.9493783628288266,0.9364966460372143,0.9494256511652683,0.956344506467217
2058-10-01,1231.665205086093,2657.7179204050467,2657.7179204050467,1594.5540656135884,4200.664383561644,740.0467227665868,0.0,540.3856212353552,561.915128175272,1321.0956609506363,1321.0956609506363,947.7956609506359,797.4657534246576,386.49514350053596,0.0,126.3638699054564,1256.9634723387678,1557.0754208362148,1557.0754208362148,1557.0754208362148,3329.197328767123,1737.0346037685308,0.0,148.57280911495633,5378.276470692969,3718.1731460541387,882.430523677833,777.6728009610024,87.06860917668153,2816.3546656677963,3474.0692075370616,6290.423873204858,2863.5764700356535,5535.889002191898,1660.1033246388354,1203.4731453968182,0.5797307465018268,0.9610075469275137,0.903144725712691,0.9324856897190437,0.9253505254626343,0.9389189198278138,0.9479391213972534
2059-10-01,2631.280203090867,3980.9287348642506,3980.9287348642506,2356.1861540434957,4109.862347920888,1003.9842455927475,0.0,560.3889545860067,626.5978532550993,3120.5038111405574,3052.4988749310223,2746.3154240437816,783.7416797376112,459.1465477358191,68.00493620953443,193.3301547324215,2124.9623036858075,3708.4714737954137,3681.688442055546,3708.4714737954137,3275.7036501121397,2392.419118339064,110.70833867831243,216.01778868420544,21945.67517717999,18119.966271523772,1756.852882794886,2068.8560228612823,72.15144403842811,2018.001038986175,2593.207899829222,4611.208938815396,3855.5499116676306,10809.904019800222,3825.708905656168,29.84100601146247,0.9922602464771217,0.9612942689417302,0.9023707503604032,0.9320987020428998,0.9313193800602697,0.938725425989742,0.947784326326796
2060-10-01,3081.513455705504,18897.8102419738,19564.733724881193,17204.04733874801,3910.917808219178,1181.5075207631412,0.0,609.4693162965171,686.9901371039991,6552.627479884688,6552.627479884688,6180.215866981456,744.34162311969,105.74357611891499,0.0,1123.8735970861742,2529.7337630170437,10874.74479370129,10874.74479370129,10874.74479370129,3161.010781173496,2159.2761978741355,0.0,1682.4007369177489,71360.35975198669,65435.61350669243,2375.8278414934593,3548.918403801031,61.174523685160935,1361.7777854192557,2219.0188247176657,3580.796610136921,3446.5272947561916,36325.182515559776,5924.746245294491,0.0,1.0,0.961646139224078,0.9023707503604032,0.9320987020428998,0.9313193800602697,0.938725425989742,0.9509803407917936
2061-10-01,1994.8713472256093,4059.1263632103214,4059.1263632103214,2566.2581696619345,4164.362812494761,1273.7030045437275,0.0,498.97897585989455,639.1632406356532,1940.9951751955173,1940.9951751955173,1567.695175195516,796.5079383987068,345.49594660775824,0.0,202.92805294100577,1661.1636514784402,2777.2780107659473,2777.2780107659473,2777.2780107659473,3308.42124607834,2521.3611659058583,0.0,202.59642022650206,13268.835452886606,9996.458377981082,1522.7986355391745,1749.5784393663698,76.53065249049216,2246.0691621584247,2727.342690720975,4973.4118528794,4140.5601170573445,8777.399549171787,3272.3770749055443,868.1830421518002,0.7903223192979965,0.9601026813869062,0.9058823928600687,0.9227197436670851,0.9282731657161883,0.9334834839721919,0.9467867871777536
2062-10-01,2920.9818791410453,8778.519632775326,8778.519632775326,7080.709632775322,3951.03438572208,1203.5984950237598,0.0,853.0220686784702,725.5419756798346,3830.4952498382645,3628.927834561665,3457.195249838258,765.227740046027,136.10101801423457,201.56741527659938,1063.18228614452,2327.748043593178,5599.589396456866,5023.931302267405,5599.589396456866,3234.613902594648,2087.3644070616087,575.6580941894586,1462.5499644570011,38760.75316936646,33812.337517704465,2236.50477957833,2711.9108720837044,66.93923923791642,1643.7979295105486,2287.5356431127675,3931.3335726233163,3427.063920099603,18208.604279070456,4948.415651662034,0.0,1.0,0.9604589074459516,0.9069563977884473,0.9407014911451015,0.9449960189617826,0.936430317334834,0.9467867871777536
2063-10-01,3128.7115641986256,10668.67877832633,12130.530493073891,8966.821681552143,3998.620302973133,1118.5327960377879,0.0,643.7379709733127,768.3533884706808,5892.653217120273,5710.760755437733,5518.464830023485,743.9938362292799,150.33461230010542,181.8924616825417,400.3701826206072,2697.7546149066875,8167.007208241929,8049.110240328148,8167.007208241929,3220.9505431471766,2012.1198846747382,117.89696791378128,306.7471869365891,57725.365206274495,52173.75108012951,2363.508981647463,3188.105144497493,65.1103449416687,1558.6549956949177,2204.855416486891,3763.5104121818085,3280.987293012631,24728.33920368853,5551.614126144956,0.0,1.0,0.9608088286189964,0.9069563977884473,0.9407014911451015,0.9449960189617826,0.936430317334834,0.9467867871777536
