datetime,SHA_storage,SHA_out,SHA_target,SHA_out_to_delta,SHA_tocs,SHA_sodd,SHA_spill,SHA_forecast,FOL_storage,FOL_out,FOL_target,FOL_out_to_delta,FOL_tocs,FOL_sodd,FOL_spill,FOL_forecast,ORO_storage,ORO_out,ORO_target,ORO_out_to_delta,ORO_tocs,ORO_sodd,ORO_spill,ORO_forecast,DEL_in,DEL_out,DEL_TRP_pump,DEL_HRO_pump,DEL_X2,DEL_SODD_CVP,DEL_SODD_SWP,Total_DEL_SODD,Total_SODD_from_RES,Total_RES_Outflow,Total_pumped_from_DEL,Total_Shortage,Reliability,Cumulative_Reliability,Rolling_Reliability_10yr,Rolling_Reliability_20yr,Rolling_Reliability_30yr,Rolling_Reliability_40yr,Rolling_Reliability_50yr
1951-10-01,3337.226204496076,6618.7606961690535,6380.042446943148,4920.9506961690595,4063.0030584571605,1226.9498520088744,313.95738453302783,671.2395487123249,758.812808652692,3323.337193849481,3181.5565419471677,2950.0371938494736,772.0681542559807,242.52890419626266,141.78065190231416,414.2972633644111,2774.7878803393637,5329.694916031644,4935.769724702439,5329.694916031644,3257.318435058786,2211.9379035682186,393.925191329206,457.3609670298654,28418.691191625298,23559.563724591186,2128.170916718154,2730.9565503159797,70.94966294379977,1834.2014418547535,2434.0739623384115,4268.275404193165,3681.4166597733556,15271.79280605018,4859.127467034134,0.0,1.0,1.0,,,,,
1952-10-01,3248.7492458068095,9309.538010234264,8566.65338107485,7615.775107008456,4078.9617712647337,1288.9612916455935,742.8846291594145,1083.2039891176526,724.82839207384,2406.9465706768383,2395.1191748458145,2034.53495777362,791.6851304096757,155.85446175004776,11.827395831024432,472.991199177105,2237.0713884533584,3771.2156471553485,3542.5509684066437,3771.2156471553485,3282.257100456621,2164.99595610173,228.66467874870432,590.211742741519,25937.059672498992,21176.402508740644,2261.301015340994,2499.3561484173697,70.79874831221353,1891.5064111937565,2363.5749255632522,4255.081336757009,3609.8117094973713,15487.700228066451,4760.657163758364,0.0,1.0,1.0,,,,,
1953-10-01,3521.4372408136433,7700.535610468018,7667.283156927076,6002.72561046802,4027.7824916786585,674.7374712992058,33.25245354094204,984.1857562128334,733.5440840162092,4628.15331286925,4022.250425929416,4254.8533128692325,738.1581817394671,96.05174632763519,605.9028869398312,613.953753463851,2810.7688114755,5885.328271315334,3847.37829778059,5885.328271315334,3219.7016151026633,1219.0094778873047,2037.9499735347445,704.6404246218883,44399.886582704254,38904.72113605268,2518.395113909587,2976.770332741953,65.38540052675303,1072.2817209477666,1418.5201108256065,2490.801831773373,1989.7986955141457,18214.017194652602,5495.16544665154,0.0,1.0,1.0,,,,,
1954-10-01,3504.1700222379545,5584.384858244557,5584.384858244557,4017.434858130629,4150.460496973559,1336.9196264221493,0.0,725.4061885362564,725.4961227923609,2545.578649953698,2545.578649953698,2172.2786499537056,794.7045860631328,318.2420519647658,0.0,400.1575713322094,2719.96561223944,4438.123489210853,4438.123489210853,4438.123489210853,3295.587716894977,2647.157752651006,0.0,356.5521497212891,22289.508054080317,18088.99599159015,1871.5132376379688,2328.998824852189,71.40980787537035,2183.442930854533,2800.109580623856,4983.552511478389,4302.319431037921,12568.086997409107,4200.512062490157,101.80736854776387,0.9763366318611068,0.9940841579652767,,,,,
1955-10-01,3025.9577964704504,6505.555312275966,6505.555312275966,4803.698215501769,4013.410154863476,867.1407343125501,0.0,764.0514070333966,763.7131751955848,4700.98712385098,4376.758669431148,4326.798736754193,766.1449278502619,131.69796196433919,324.22845441982724,420.119909455739,2387.195984484317,5269.092077459831,4937.836125447812,5269.092077459831,3245.1647256512283,1516.2229438877678,331.2559520120176,431.08419743379596,36595.35225505929,31480.14292187318,2460.812267202304,2654.3970659837873,70.03472485450665,1325.6462883859983,1721.7034152123128,3047.349703598311,2515.061640164657,16475.634513586778,5115.2093331860915,0.0,1.0,0.9952673263722215,,,,,
1956-10-01,3622.13178091342,6482.877384755313,5577.9142170277855,4789.114481529506,4076.8906931068595,772.6662219218467,904.9631677275265,883.1015513447885,779.4190250111885,4907.375863151117,4238.003203389089,4534.964250247881,755.4233282713186,107.12279174341711,669.3726597620234,544.7588388370812,2986.1761173537925,6203.312619944089,4270.246352856662,6203.312619944089,3236.2780812991823,1230.7019851878147,1933.0662670874317,625.0957519595584,36799.916261029735,31044.708780978846,2693.739016426807,3061.4684636241054,67.42771721530023,1182.6478604720237,1426.7937625302868,2609.4416230023107,2110.4909988530785,17593.56586785052,5755.207480050913,0.0,1.0,0.9960561053101845,,,,,
1957-10-01,3003.156839453789,4107.5795746000085,4107.5795746000085,2725.5155511462062,4206.520547945205,794.8297089026973,0.0,747.6212927472243,586.5966386976538,1649.4694117708082,1649.4694117708082,1276.1694117708091,797.4657534246576,265.21697570666294,0.0,288.2974141141231,2327.2594041806547,2489.195910805475,2489.195910805475,2489.195910805475,3325.38904109589,1705.817464068348,0.0,366.62340463511543,7688.855360984449,4960.032689128958,1299.0589538275456,1429.7637180279278,83.04852460919454,2631.886006677115,3389.918290993338,6021.804297670453,2765.8641486777083,8246.244897176291,2728.8226718554733,37.04147682223493,0.9866076297203739,0.9947063230830687,,,,,
1958-10-01,2859.5190072929813,3954.8169947638053,3954.8169947638053,2372.283872940811,4108.52103418789,658.6427594256099,0.0,752.449136576475,637.6685507001088,1591.9377323684125,1591.9377323684125,1218.6377323684126,796.9949629881731,212.57677970997813,0.0,281.97019914785244,1918.1732951569986,2209.2137290112723,2209.2137290112723,2209.2137290112723,3312.056080669711,1441.598250545667,0.0,350.16308686950845,12375.518955391775,9318.840875994598,1418.3421808034068,1638.3358985938046,79.35460555169428,2178.0488478389634,2883.196501091334,5061.245348930297,2312.817789681255,7755.968456143491,3056.678079397211,0.0,1.0,0.9953680326976851,,,,,
1959-10-01,3417.3006883820744,4148.695451510969,4148.695451510969,2448.4571934464548,4154.009442449051,682.2387215520324,0.0,778.5123179932589,756.8957737063893,2374.5429069871498,2248.037173681615,2000.3545198903846,785.9908701828301,131.36224045055715,126.50573330553846,376.2175451058833,2585.763656836649,2775.621465970564,2489.9748694342707,2775.621465970564,3290.767858227079,1630.2173440790684,285.6465965362927,474.47483849440215,18179.655697797625,14016.22448812086,1967.949622407725,2195.4815872690356,73.93689459694488,1484.0727069340153,1987.2351381245103,3471.3078450585253,2443.818306081658,9298.859824468684,4163.431209676761,0.0,1.0,0.9958826957312756,,,,,
1960-10-01,3287.037712382214,5495.087900573746,5049.381675045124,3834.734409405697,4117.875760464866,901.7406401401757,445.70622552862187,846.728398072062,774.8450058174246,2633.7694779710096,2086.6484600366066,2261.357865067793,788.0655699918101,238.42211598615862,547.1210179344063,357.8306068286665,2602.2747392652605,3790.9206543630025,2942.388640317757,3790.9206543630025,3282.0011517722032,1802.4229653504508,848.5320140452445,537.1771647618862,15688.126555496296,11454.726256501788,2062.7390693121024,2170.661229682397,77.01860404300434,1750.0071405965462,2065.978474926128,3815.9856155226744,2942.5857214767852,11919.778032907758,4233.400298994499,0.0,1.0,0.996294426158148,0.996294426158148,,,,
